id,filepath,class,timestamp,x_min,y_min,width,height
32,bird (8).png,bird,2025-04-19T06:41:15,0.3359,0.6231,0.2489,0.149
33,boar.png,boar,2024-12-27T07:22:57,0.0463,0.2453,0.2322,0.7157
34,bird (9).png,bird,,0.4901,0.637,0.3489,0.3194
35,boar (1).png,boar,2025-10-03T17:19:52,0.5218,0.7194,0.1104,0.1518
36,podolic_cow (17).png,podolic_cow,,0.3119,0.1657,0.5828,0.7861
37,badger.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
38,podolic_cow (18).png,podolic_cow,2025-01-05T14:42:24,0.088,0.4435,0.5786,0.5083
39,podolic_cow (19).png,podolic_cow,,0.4479,0.2361,0.1593,0.4749
40,boar (2).png,boar,2024-12-22T15:39:14,0.4593,0.1888,0.0614,0.1259
41,podolic_cow (20).png,podolic_cow,,0.0,0.1925,0.2348,0.7592
42,bird (10).png,bird,,0.3218,0.9175,0.0703,0.0805
43,lizard.png,lizard,2025-12-04T10:59:00,0.039,0.0574,0.0322,0.1888
44,podolic_cow (21).png,podolic_cow,2025-03-25T08:17:34,0.0973,0.4351,0.2552,0.5629
45,lizard (1).png,lizard,,0.0406,0.074,0.0296,0.1611
46,boar (3).png,boar,2025-03-26T14:30:33,0.7635,0.6648,0.2364,0.3342
47,bird (11).png,bird,,0.2312,0.7379,0.1015,0.1398
48,podolic_cow (22).png,podolic_cow,,0.5276,0.224,0.1286,0.4888
50,podolic_cow (23).png,podolic_cow,2025-03-25T08:40:27,0.0,0.0009,0.2781,0.8759
51,podolic_cow (24).png,podolic_cow,,0.6463,0.637,0.2421,0.362
52,podolic_cow (25).png,podolic_cow,2025-02-04T08:23:45,0.364,0.1805,0.1562,0.2472
53,podolic_cow (26).png,podolic_cow,,0.0,0.0009,0.4208,0.9499
54,podolic_cow (27).png,podolic_cow,2025-01-04T08:07:05,0.0,0.4592,0.1781,0.5092
55,bird (12).png,bird,,0.1463,0.6712,0.2145,0.3101
56,bird (13).png,bird,,0.3833,0.6879,0.4322,0.3111
57,bird (14).png,bird,,0.0375,0.6666,0.2078,0.2564
58,podolic_cow (28).png,podolic_cow,,0.4171,0.0888,0.5828,0.862
60,podolic_cow (30).png,podolic_cow,,0.8953,0.6648,0.1046,0.3342
62,podolic_cow (32).png,podolic_cow,2025-04-15T07:40:22,0.0854,0.0981,0.3859,0.7277
63,podolic_cow (33).png,podolic_cow,,0.0598,0.0037,0.8505,0.9481
64,bird (15).png,bird,,0.1703,0.8388,0.0781,0.1157
65,boar (5).png,boar,2025-08-02T22:15:35,0.3937,0.4324,0.3036,0.3777
66,podolic_cow (34).png,podolic_cow,2025-03-25T08:03:17,0.0,0.15,0.2755,0.8435
67,podolic_cow (35).png,podolic_cow,,0.3552,0.2055,0.2786,0.5629
69,podolic_cow (36).png,podolic_cow,,0.6322,0.0444,0.3677,0.9064
70,podolic_cow (37).png,podolic_cow,2025-02-04T08:24:59,0.601,0.2101,0.2489,0.3425
71,podolic_cow (38).png,podolic_cow,,0.751,0.1657,0.1291,0.4129
72,podolic_cow (39).png,podolic_cow,2025-02-19T00:52:19,0.6302,0.1814,0.3697,0.5324
73,bird (17).png,bird,,0.4161,0.5805,0.1203,0.1657
74,bird (18).png,bird,2024-12-17T08:24:43,0.9395,0.8564,0.0531,0.1064
75,podolic_cow (40).png,podolic_cow,,0.8427,0.2592,0.1572,0.6935
77,bird (20).png,bird,,0.3453,0.5009,0.0796,0.1842
78,podolic_cow (41).png,podolic_cow,,0.8234,0.1981,0.1765,0.6583
79,podolic_cow (42).png,podolic_cow,2025-03-13T14:57:14,0.0781,0.0425,0.5739,0.7907
80,podolic_cow (43).png,podolic_cow,,0.0,0.0009,1.0,0.9509
83,cat (2).png,cat,2025-02-17T11:18:54,0.427,0.6583,0.1796,0.1833
84,boar (8).png,boar,,0.7421,0.5175,0.2578,0.4342
85,bird (21).png,bird,2025-04-19T08:24:51,0.2526,0.5398,0.1484,0.2324
87,bird (22).png,bird,,0.102,0.6731,0.264,0.3259
88,bird (23).png,bird,,0.225,0.1916,0.0989,0.15
91,podolic_cow (46).png,podolic_cow,,0.2895,0.074,0.7098,0.8759
92,boar (9).png,boar,2025-01-15T10:33:46,0.4604,0.4675,0.0984,0.3
93,bird (24).png,bird,,0.0,0.7999,0.276,0.1962
94,boar (10).png,boar,,0.276,0.4046,0.3286,0.324
95,boar (11).png,boar,2025-03-26T12:43:18,0.0,0.6796,0.4312,0.3194
96,podolic_cow (47).png,podolic_cow,,0.2942,0.0064,0.427,0.9453
97,fox (3).png,fox,2024-12-21T03:47:04,0.5656,0.6564,0.1281,0.3046
98,podolic_cow (48).png,podolic_cow,,0.3583,0.1944,0.1489,0.6046
99,bird (25).png,bird,,0.4807,0.5314,0.0682,0.0962
100,fox (4).png,fox,2025-05-01T13:55:26,0.8552,0.0018,0.1447,0.9592
101,podolic_cow (49).png,podolic_cow,,0.0,0.449,0.0927,0.3499
102,podolic_cow (50).png,podolic_cow,2025-03-25T08:39:33,0.0,0.0,0.7572,0.9611
103,bird (26).png,bird,,0.4343,0.5249,0.2265,0.4583
104,boar (12).png,boar,2025-03-29T16:49:30,0.651,0.362,0.1484,0.1861
105,bird (27).png,bird,,0.0442,0.5481,0.1375,0.2527
107,cat (3).png,cat,2025-08-03T08:25:42,0.4494,0.6666,0.1822,0.1731
108,boar (13).png,boar,2025-02-20T12:01:16,0.7932,0.3175,0.2052,0.2435
110,bird (29).png,bird,,0.6375,0.3296,0.1302,0.099
111,fox (5).png,fox,2025-06-03T08:11:28,0.5609,0.5611,0.1572,0.1388
112,boar (14).png,boar,2024-12-17T07:41:53,0.114,0.2296,0.1218,0.3546
113,podolic_cow (52).png,podolic_cow,2025-01-15T09:02:10,0.5973,0.2259,0.301,0.4898
115,badger (1).png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
116,boar (15).png,boar,2024-12-25T10:36:15,0.8083,0.2824,0.1916,0.6787
117,podolic_cow (53).png,podolic_cow,,0.0,0.0009,1.0,0.9499
118,boar (16).png,boar,2024-12-18T00:26:25,0.6666,0.3249,0.2182,0.637
120,boar (17).png,boar,2025-03-26T12:39:59,0.7848,0.5435,0.2151,0.4555
121,boar (18).png,boar,2024-12-31T09:34:11,0.4687,0.1824,0.0927,0.3981
122,podolic_cow (55).png,podolic_cow,2025-03-30T13:32:29,0.0,0.0666,0.2953,0.7138
123,podolic_cow (56).png,podolic_cow,2025-03-25T08:36:19,0.9432,0.6805,0.0567,0.2814
124,bird (31).png,bird,,0.0822,0.7907,0.1489,0.2083
126,fox (6).png,fox,2024-12-17T08:57:55,0.4947,0.3148,0.0531,0.1398
127,boar (19).png,boar,2025-04-04T16:58:56,0.0,0.2546,0.4072,0.7435
129,podolic_cow (58).png,podolic_cow,2025-03-25T08:47:49,0.363,0.0,0.614,0.9629
130,boar (20).png,boar,,0.2416,0.6314,0.2468,0.3212
132,podolic_cow (59).png,podolic_cow,,0.3947,0.1462,0.1875,0.8046
133,bird (33).png,bird,,0.2473,0.8842,0.0395,0.1092
134,podolic_cow (60).png,podolic_cow,2025-01-10T10:28:50,0.0,0.124,0.9984,0.8259
136,podolic_cow (61).png,podolic_cow,,0.8421,0.3268,0.1578,0.3722
137,podolic_cow (62).png,podolic_cow,,0.0005,0.0796,0.626,0.8731
139,podolic_cow (64).png,podolic_cow,,0.0,0.1861,0.438,0.7648
140,podolic_cow (65).png,podolic_cow,,0.8567,0.1777,0.1432,0.5722
141,bird (34).png,bird,,0.2078,0.9027,0.076,0.0944
142,cat (4).png,cat,,0.2203,0.5342,0.0796,0.137
143,podolic_cow (66).png,podolic_cow,,0.6911,0.2287,0.1395,0.6018
144,bird (35).png,bird,,0.5411,0.5462,0.2026,0.3083
146,podolic_cow (67).png,podolic_cow,,0.2713,0.0018,0.5375,0.9499
147,boar (23).png,boar,2025-03-28T18:12:04,0.8781,0.9027,0.0604,0.0972
151,bird (37).png,bird,,0.3697,0.6009,0.2734,0.3814
153,podolic_cow (72).png,podolic_cow,,0.6109,0.2416,0.2328,0.4555
154,porcupine.png,porcupine,,0.5,0.6796,0.0979,0.2231
155,podolic_cow (73).png,podolic_cow,,0.2776,0.1694,0.502,0.7824
157,bird (39).png,bird,,0.2947,0.6962,0.1072,0.3027
158,bird (40).png,bird,,0.4895,0.6712,0.0739,0.1453
159,fox (7).png,fox,,0.9567,0.599,0.0432,0.1481
160,podolic_cow (74).png,podolic_cow,,0.4697,0.2231,0.4713,0.5768
161,cat (5).png,cat,2025-02-17T11:40:28,0.3624,0.4611,0.0411,0.1018
162,bird (41).png,bird,,0.3177,0.587,0.2427,0.3527
163,podolic_cow (75).png,podolic_cow,,0.0005,0.1453,0.5838,0.8064
165,podolic_cow (76).png,podolic_cow,,0.0984,0.0407,0.5536,0.9101
167,bird (44).png,bird,,0.3656,0.5435,0.3375,0.3046
168,wolf (2).png,wolf,,0.0442,0.6768,0.3354,0.274
169,boar (24).png,boar,2025-10-03T17:17:31,0.7739,0.5972,0.226,0.4018
172,podolic_cow (77).png,podolic_cow,,0.4078,0.2351,0.4781,0.5472
174,wolf (3).png,wolf,,0.701,0.4148,0.0473,0.1611
176,fox (9).png,fox,2025-03-03T08:45:56,0.4182,0.424,0.0302,0.0861
177,bird (46).png,bird,,0.0,0.6833,0.2552,0.2898
178,podolic_cow (79).png,podolic_cow,2025-03-14T15:19:42,0.7864,0.6027,0.2,0.3953
179,podolic_cow (80).png,podolic_cow,,0.6291,0.1935,0.1755,0.7555
180,bird (47).png,bird,,0.0083,0.4944,0.2598,0.2314
182,bird (48).png,bird,,0.8552,0.2759,0.0838,0.0935
183,podolic_cow (81).png,podolic_cow,,0.4281,0.0777,0.4124,0.875
184,fox (10).png,fox,,0.1822,0.6138,0.1781,0.2222
185,podolic_cow (82).png,podolic_cow,2025-05-04T08:05:38,0.1526,0.5638,0.2588,0.2398
187,bird (49).png,bird,2025-04-19T07:45:59,0.3333,0.5722,0.2864,0.2407
189,porcupine (1).png,porcupine,,0.3854,0.4231,0.0557,0.1268
190,podolic_cow (83).png,podolic_cow,,0.8062,0.2351,0.1239,0.2129
191,podolic_cow (84).png,podolic_cow,2025-03-25T08:37:44,0.4567,0.5925,0.302,0.4064
192,bird (50).png,bird,,0.3921,0.3851,0.1359,0.2768
193,bird (51).png,bird,,0.2078,0.5796,0.2046,0.2574
194,boar (29).png,boar,,0.2385,0.5777,0.4614,0.374
197,boar (30).png,boar,2025-01-15T10:36:49,0.2244,0.5416,0.2307,0.3537
198,podolic_cow (85).png,podolic_cow,,0.0,0.0009,0.7098,0.9509
199,boar (31).png,boar,2024-12-15T21:36:53,0.5973,0.2314,0.1489,0.6037
200,bird (52).png,bird,2025-04-19T07:45:25,0.3802,0.6037,0.1494,0.1564
202,podolic_cow (87).png,podolic_cow,,0.0005,0.0166,0.6312,0.9351
203,bird (53).png,bird,2025-04-19T07:42:26,0.3343,0.8333,0.0984,0.1018
204,podolic_cow (88).png,podolic_cow,,0.0,0.0055,0.6838,0.9462
205,podolic_cow (89).png,podolic_cow,,0.0,0.0009,0.7786,0.9509
206,podolic_cow (90).png,podolic_cow,,0.1635,0.1962,0.3723,0.5731
208,podolic_cow (91).png,podolic_cow,2025-01-04T08:07:37,0.038,0.512,0.3458,0.4851
209,podolic_cow (92).png,podolic_cow,,0.9223,0.2277,0.0776,0.3175
210,fox (12).png,fox,2025-12-02T17:09:14,0.5921,0.3805,0.0354,0.0555
211,podolic_cow (93).png,podolic_cow,2025-01-17T10:02:08,0.088,0.0935,0.8562,0.8592
213,podolic_cow (94).png,podolic_cow,2025-02-24T18:47:31,0.202,0.0009,0.5369,0.9499
215,podolic_cow (96).png,podolic_cow,,0.5395,0.1435,0.4604,0.8074
216,bird (55).png,bird,,0.9265,0.2814,0.0625,0.1388
217,bird (56).png,bird,,0.1182,0.7925,0.1411,0.2055
218,podolic_cow (97).png,podolic_cow,,0.076,0.1361,0.6171,0.8148
219,bird (57).png,bird,,0.4718,0.4601,0.0583,0.1055
221,podolic_cow (98).png,podolic_cow,,0.4093,0.5509,0.3411,0.4481
223,fox (15).png,fox,,0.9624,0.6027,0.0375,0.1342
224,podolic_cow (99).png,podolic_cow,,0.5697,0.137,0.4302,0.8148
225,podolic_cow (100).png,podolic_cow,,0.6109,0.1981,0.1692,0.5231
228,boar (33).png,boar,2024-12-24T09:59:23,0.6541,0.2444,0.1385,0.5046
229,podolic_cow (101).png,podolic_cow,2025-03-04T14:15:14,0.5531,0.0851,0.2593,0.8657
230,wolf (4).png,wolf,,0.3625,0.7361,0.2812,0.2157
231,boar (34).png,boar,2025-01-15T10:37:53,0.8197,0.3666,0.075,0.0796
234,podolic_cow (102).png,podolic_cow,,0.0947,0.1759,0.6401,0.7749
235,fox (17).png,fox,2025-02-20T17:34:34,0.1572,0.4268,0.0843,0.1175
236,fox (18).png,fox,2025-10-02T19:42:28,0.2317,0.5129,0.0947,0.1175
237,podolic_cow (103).png,podolic_cow,,0.0,0.1268,0.6484,0.8249
238,boar (35).png,boar,2025-03-12T12:12:49,0.9588,0.3972,0.0411,0.1101
239,boar (36).png,boar,,0.1348,0.5944,0.3427,0.3583
242,bird (62).png,bird,,0.4947,0.7296,0.0937,0.2333
244,bird (63).png,bird,,0.2041,0.6722,0.1552,0.2611
245,bird (64).png,bird,,0.638,0.5268,0.2786,0.2768
246,bird (65).png,bird,,0.1416,0.8194,0.0598,0.1055
247,bird (66).png,bird,,0.4848,0.8268,0.0494,0.1203
248,bird (67).png,bird,,0.3661,0.5805,0.3463,0.3611
249,podolic_cow (105).png,podolic_cow,,0.4963,0.6648,0.2463,0.3342
250,podolic_cow (106).png,podolic_cow,,0.0005,0.0027,0.6791,0.9499
251,podolic_cow (107).png,podolic_cow,2025-05-04T08:18:57,0.0,0.0,0.5848,0.962
253,fox (19).png,fox,2025-08-02T06:20:13,0.3526,0.4675,0.0755,0.0879
254,boar (37).png,boar,,0.4546,0.1453,0.0963,0.2611
255,fox (20).png,fox,,0.3328,0.4851,0.1494,0.1805
256,fox (21).png,fox,2025-03-13T18:51:39,0.5114,0.9472,0.1343,0.0518
257,boar (38).png,boar,,0.2682,0.5009,0.1124,0.287
258,fox (22).png,fox,2025-02-25T08:08:56,0.8645,0.5574,0.1354,0.1416
260,bird (68).png,bird,,0.364,0.6879,0.1562,0.3101
261,porcupine (2).png,porcupine,2025-04-04T00:08:14,0.4406,0.362,0.0322,0.075
263,bird (69).png,bird,,0.4822,0.5194,0.1036,0.2138
264,boar (39).png,boar,2025-03-28T18:00:35,0.6395,0.8787,0.1744,0.1203
265,bird (70).png,bird,,0.1385,0.7287,0.2421,0.2296
267,lizard (3).png,lizard,,0.4109,0.4416,0.0244,0.0546
269,fox (23).png,fox,2025-02-14T14:46:59,0.0,0.5814,0.0734,0.1527
270,bird (72).png,bird,,0.3192,0.8611,0.0572,0.1101
271,podolic_cow (111).png,podolic_cow,2025-03-13T14:58:42,0.0979,0.1222,0.3265,0.6157
274,boar (41).png,boar,2024-12-17T14:06:18,0.3911,0.1499,0.1036,0.2027
275,podolic_cow (114).png,podolic_cow,,0.7406,0.0962,0.1822,0.7166
277,dog.png,dog,2025-02-14T10:22:29,0.3515,0.3481,0.0833,0.1527
278,podolic_cow (115).png,podolic_cow,2025-03-14T15:16:34,0.0,0.1787,0.2114,0.5861
279,podolic_cow (116).png,podolic_cow,2025-03-24T13:23:46,0.3328,0.1824,0.1218,0.224
281,podolic_cow (118).png,podolic_cow,,0.3567,0.249,0.2291,0.4416
282,podolic_cow (119).png,podolic_cow,2025-03-15T02:28:53,0.0,0.0027,0.6864,0.9481
283,boar (42).png,boar,,0.4546,0.2703,0.0213,0.0916
284,podolic_cow (120).png,podolic_cow,,0.4177,0.174,0.2192,0.6657
285,badger (2).png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
286,bird (74).png,bird,,0.5671,0.3787,0.0348,0.1166
287,podolic_cow (121).png,podolic_cow,,0.489,0.0981,0.3015,0.8518
288,boar (43).png,boar,,0.0,0.4342,0.0973,0.2638
289,wolf (6).png,wolf,,0.9005,0.4296,0.0718,0.212
290,boar (44).png,boar,2025-03-28T17:56:09,0.3109,0.8287,0.0937,0.1703
291,bird (75).png,bird,,0.2583,0.6972,0.1942,0.2675
292,fox (24).png,fox,2025-03-31T04:10:43,0.3588,0.9194,0.0854,0.0805
294,bird (76).png,bird,,0.3697,0.787,0.0739,0.1074
295,podolic_cow (123).png,podolic_cow,2025-03-12T12:25:57,0.0,0.012,0.3005,0.9388
296,boar (45).png,boar,2024-12-30T10:30:57,0.5104,0.1851,0.1239,0.3537
297,podolic_cow (124).png,podolic_cow,2025-04-15T07:37:10,0.0864,0.1999,0.2208,0.637
299,podolic_cow (126).png,podolic_cow,2025-03-15T02:29:28,0.001,0.0009,0.9838,0.9499
300,bird (77).png,bird,,0.5682,0.7379,0.3046,0.2601
302,podolic_cow (128).png,podolic_cow,,0.0,0.3185,0.4947,0.6787
303,fox (25).png,fox,,0.4687,0.3731,0.0156,0.0472
304,podolic_cow (129).png,podolic_cow,2025-01-04T08:08:21,0.2187,0.4074,0.3281,0.5916
305,bird (78).png,bird,,0.3473,0.4222,0.0671,0.2
306,bird (79).png,bird,,0.0,0.7166,0.101,0.15
309,bird (80).png,bird,2025-04-19T08:12:07,0.4203,0.5129,0.0864,0.1592
310,bird (81).png,bird,,0.1947,0.7611,0.2552,0.2379
311,boar (47).png,boar,2025-03-26T23:04:06,0.4328,0.8249,0.1885,0.174
313,bird (83).png,bird,,0.5135,0.5953,0.3187,0.3212
314,fox (26).png,fox,2025-06-02T07:26:10,0.3755,0.5472,0.1098,0.1777
315,podolic_cow (131).png,podolic_cow,2025-03-12T12:23:10,0.0,0.0009,0.5442,0.9518
316,podolic_cow (132).png,podolic_cow,2025-01-04T08:21:40,0.263,0.1851,0.3062,0.4518
317,boar (48).png,boar,2024-12-30T08:16:38,0.139,0.1731,0.1473,0.5722
318,podolic_cow (133).png,podolic_cow,,0.3973,0.1999,0.1526,0.5222
320,bird (85).png,bird,2025-04-22T06:32:39,0.9437,0.3018,0.0562,0.4074
321,podolic_cow (134).png,podolic_cow,2025-03-17T10:05:07,0.9239,0.237,0.076,0.2
322,fox (27).png,fox,2024-12-29T09:20:47,0.4973,0.3037,0.0619,0.1675
323,boar (49).png,boar,2024-12-22T07:32:01,0.1348,0.1657,0.2453,0.2509
324,bird (86).png,bird,,0.0,0.3972,0.0213,0.0814
325,bird (87).png,bird,,0.3489,0.6046,0.1364,0.249
326,podolic_cow (135).png,podolic_cow,,0.4411,0.124,0.5088,0.8268
327,bird (88).png,bird,2025-04-24T06:58:51,0.3989,0.7111,0.1203,0.2879
328,podolic_cow (136).png,podolic_cow,,0.376,0.4148,0.4317,0.5842
329,bird (89).png,bird,,0.3484,0.7731,0.0562,0.1203
330,fox (28).png,fox,2025-03-04T23:03:47,0.3609,0.4074,0.0572,0.1101
332,podolic_cow (138).png,podolic_cow,,0.8703,0.1805,0.1296,0.3888
333,bird (90).png,bird,2025-04-19T07:43:30,0.5859,0.6824,0.2458,0.3166
334,podolic_cow (139).png,podolic_cow,2025-03-13T14:59:39,0.1234,0.0953,0.3645,0.6425
335,boar (50).png,boar,,0.4843,0.8361,0.1885,0.1629
336,podolic_cow (140).png,podolic_cow,2024-12-27T15:00:33,0.0,0.4287,0.1593,0.5342
337,podolic_cow (141).png,podolic_cow,,0.4671,0.1888,0.3989,0.6046
338,boar (51).png,boar,2025-03-26T12:39:27,0.8489,0.8481,0.126,0.1509
339,bird (91).png,bird,,0.4833,0.6981,0.0859,0.2648
340,podolic_cow (142).png,podolic_cow,2025-03-30T13:44:50,0.8567,0.7648,0.101,0.2342
342,boar (52).png,boar,,0.5609,0.0972,0.4343,0.6814
343,podolic_cow (143).png,podolic_cow,,0.5447,0.1907,0.4364,0.7611
344,boar (53).png,boar,2025-01-04T18:06:32,0.5838,0.3324,0.0713,0.1842
345,fox (29).png,fox,2025-08-02T14:47:17,0.9479,0.5842,0.052,0.1462
346,bird (93).png,bird,2025-04-19T08:36:08,0.2177,0.5898,0.1843,0.2666
347,podolic_cow (144).png,podolic_cow,,0.7484,0.212,0.2041,0.5657
349,podolic_cow (146).png,podolic_cow,2025-02-21T18:31:14,0.5473,0.1324,0.2614,0.8175
350,podolic_cow (147).png,podolic_cow,,0.2145,0.1694,0.363,0.7824
351,bird (94).png,bird,,0.2562,0.7314,0.1593,0.2388
353,bird (95).png,bird,,0.6515,0.5555,0.0666,0.1851
355,bird (96).png,bird,,0.5541,0.3555,0.2166,0.3916
356,wolf (7).png,wolf,2025-03-27T18:58:27,0.5807,0.3259,0.038,0.2101
357,cat (6).png,cat,,0.5703,0.9425,0.0697,0.0564
358,podolic_cow (150).png,podolic_cow,2025-03-24T13:30:03,0.1942,0.0018,0.239,0.6898
359,fox (30).png,fox,,0.3755,0.5296,0.1822,0.1749
360,bird (97).png,bird,2025-04-19T06:41:52,0.564,0.5185,0.1385,0.2361
361,boar (54).png,boar,2024-12-31T09:32:56,0.4505,0.1259,0.0656,0.2074
362,podolic_cow (151).png,podolic_cow,,0.0,0.1694,0.1859,0.7814
363,wolf (8).png,wolf,2025-03-26T01:11:43,0.0,0.4648,0.1411,0.3324
364,boar (55).png,boar,2025-03-28T18:07:44,0.7177,0.912,0.1729,0.087
365,boar (56).png,boar,2024-12-30T06:55:58,0.1635,0.174,0.1421,0.5
367,podolic_cow (152).png,podolic_cow,,0.639,0.1833,0.2098,0.4277
368,bird (98).png,bird,,0.3322,0.5379,0.0489,0.0944
369,porcupine (3).png,porcupine,,0.3828,0.4175,0.15,0.2277
370,boar (57).png,boar,2024-12-24T10:00:55,0.2463,0.1898,0.1239,0.3685
371,podolic_cow (153).png,podolic_cow,2025-02-19T00:53:25,0.4187,0.1944,0.3859,0.5194
372,podolic_cow (154).png,podolic_cow,,0.7552,0.3518,0.0963,0.2342
373,bird (99).png,bird,2025-12-04T08:20:38,0.4239,0.687,0.0338,0.0888
374,bird (100).png,bird,2025-04-23T14:32:08,0.0953,0.4444,0.3333,0.5546
375,podolic_cow (155).png,podolic_cow,2025-03-25T08:36:53,0.3098,0.3851,0.4395,0.6138
376,podolic_cow (156).png,podolic_cow,2025-03-15T02:28:16,0.2984,0.1935,0.2447,0.4518
377,podolic_cow (157).png,podolic_cow,2025-03-25T08:33:38,0.0,0.0,0.5682,0.962
379,boar (58).png,boar,2025-03-28T18:09:31,0.001,0.0018,0.9671,0.9953
380,fox (32).png,fox,2025-03-15T18:44:09,0.6692,0.5287,0.0348,0.087
381,bird (101).png,bird,2025-04-22T06:56:42,0.3208,0.4851,0.1385,0.1
382,bird (102).png,bird,,0.427,0.6675,0.0567,0.1268
383,fox (33).png,fox,2025-07-03T16:15:28,0.3828,0.4305,0.0354,0.0907
384,boar (59).png,boar,2025-03-28T18:08:57,0.8046,0.8851,0.0447,0.1083
385,podolic_cow (159).png,podolic_cow,,0.0015,0.0111,0.7802,0.9416
386,bird (103).png,bird,,0.1765,0.7712,0.1078,0.2277
387,bird (104).png,bird,,0.3083,0.7972,0.064,0.1425
388,bird (105).png,bird,,0.5041,0.5555,0.3171,0.3648
389,podolic_cow (160).png,podolic_cow,,0.3223,0.2296,0.4468,0.7212
390,podolic_cow (161).png,podolic_cow,,0.0005,0.1296,0.5515,0.8212
391,podolic_cow (162).png,podolic_cow,2025-01-05T12:55:35,0.351,0.1537,0.625,0.7972
392,fox (34).png,fox,2025-03-04T16:14:57,0.4119,0.3981,0.0322,0.0898
393,bird (106).png,bird,,0.2088,0.4916,0.0614,0.0972
394,podolic_cow (163).png,podolic_cow,,0.452,0.0888,0.5385,0.862
395,fox (35).png,fox,2025-03-30T15:43:07,0.3963,0.3972,0.0385,0.0861
396,podolic_cow (164).png,podolic_cow,,0.3463,0.3796,0.4755,0.5712
397,bird (107).png,bird,2025-04-13T08:27:22,0.0,0.4768,0.1088,0.1268
398,podolic_cow (165).png,podolic_cow,2025-01-04T08:12:47,0.2859,0.324,0.3854,0.674
399,bird (108).png,bird,2025-04-21T07:16:36,0.0005,0.6546,0.1687,0.3175
400,bird (109).png,bird,,0.1067,0.6305,0.2359,0.3231
402,podolic_cow (166).png,podolic_cow,2025-01-04T08:18:57,0.4192,0.1166,0.2114,0.4259
403,bird (110).png,bird,,0.4802,0.5759,0.127,0.3898
404,boar (61).png,boar,2024-12-21T01:49:58,0.4234,0.2027,0.2802,0.3944
405,boar (62).png,boar,,0.0,0.174,0.1192,0.3546
406,bird (111).png,bird,,0.1786,0.524,0.1197,0.1277
407,podolic_cow (167).png,podolic_cow,,0.2036,0.4287,0.5375,0.5703
408,bird (112).png,bird,,0.477,0.512,0.0744,0.1064
409,boar (63).png,boar,2024-12-24T10:01:51,0.2255,0.1944,0.1114,0.4157
410,boar (64).png,boar,2025-03-26T12:42:44,0.188,0.7601,0.3911,0.2388
411,fox (36).png,fox,,0.4348,0.4055,0.0239,0.0805
413,bird (113).png,bird,,0.1322,0.6351,0.1505,0.2981
414,bird (114).png,bird,,0.6291,0.2157,0.0901,0.1472
415,podolic_cow (169).png,podolic_cow,,0.8833,0.199,0.1166,0.6296
416,podolic_cow (170).png,podolic_cow,,0.8708,0.7731,0.0911,0.2259
418,boar (65).png,boar,2025-03-26T12:41:30,0.8739,0.8916,0.0869,0.1074
419,podolic_cow (172).png,podolic_cow,2025-03-30T13:43:18,0.3364,0.4,0.2171,0.599
420,bird (115).png,bird,,0.5776,0.3796,0.0307,0.1074
